"name","ID","speed","weight","pVGRF_N","pVACC_g","pRGRF_N","pRACC_g"
"2017-03-17_ED_2km_m1_1_060.txt",60,2,95.3,1125.85,1.12,1138.96,1.26
"2017-03-17_ED_3km_m1_1_060.txt",60,3,95.3,1263.07,1.23,1284.53,1.4
"2017-03-17_ED_4km_m1_1_060.txt",60,4,95.3,1408.55,1.33,1429.74,1.57
"2017-03-17_ED_5km_m1_1_060.txt",60,5,95.3,1473.01,1.34,1533.54,1.7
"2017-03-17_ED_6km_m1_1_060.txt",60,6,95.3,1570.9,1.41,1663.86,2.02
"2017-03-17_ED_2km_m1_1_061.txt",61,2,90.7,1013.27,1.09,1031.82,1.19
"2017-03-17_ED_3km_m1_1_061.txt",61,3,90.7,1111.84,1.16,1129.78,1.28
"2017-03-17_ED_4km_m1_1_061.txt",61,4,90.7,1232.47,1.35,1253.7,1.47
"2017-03-17_ED_5km_m1_1_061.txt",61,5,90.7,1349.63,1.38,1384.05,1.58
"2016-11-25_ED_2km_1_m1_100.txt",100,2,66,775.72,1.24,784.21,1.27
"2016-11-25_ED_3km_1_m1_100.txt",100,3,66,869.08,1.37,885.61,1.39
"2016-11-25_ED_4km_1_m1_100.txt",100,4,66,930.03,1.56,951.23,1.57
"2016-11-25_ED_5km_1_m1_100.txt",100,5,66,953.5,1.67,985.33,1.71
"2016-12-23_ED_2km_m1_1_101.txt",101,2,62.8,751.2,1.27,754.32,1.29
"2016-12-23_ED_3km_m1_1_101.txt",101,3,62.8,819.38,1.42,828.23,1.44
"2016-12-23_ED_4km_m1_1_101.txt",101,4,62.8,874.4,1.53,884.12,1.55
"2016-12-23_ED_5km_m1_1_101.txt",101,5,62.8,921.29,1.65,937.1,1.69
"2016-12-23_ED_6km_m1_1_101.txt",101,6,62.8,969.4,1.84,993.56,1.91
"2016-12-23_ED_2km_m1_1_103.txt",103,2,62.4,847.52,1.22,860.58,1.23
"2016-12-23_ED_3km_m1_1_103.txt",103,3,62.4,936.18,1.4,962.76,1.44
"2016-12-23_ED_4km_m1_1_103.txt",103,4,62.4,1012.9,1.55,1044.68,1.6
"2016-12-23_ED_5km_m1_1_103.txt",103,5,62.4,1056.2,1.69,1102.65,1.76
"2016-12-23_ED_6km_m1_1_103.txt",103,6,62.4,1053.82,1.82,1109.69,1.89
"2016-12-23_ED_2km_m1_1_105.txt",105,2,94.1,1164.3,1.24,1182.36,1.26
"2016-12-23_ED_3km_m1_1_105.txt",105,3,94.1,1232.88,1.38,1264.78,1.4
"2016-12-23_ED_4km_m1_1_105.txt",105,4,94.1,1264.64,1.52,1307.83,1.55
"2016-12-23_ED_5km_m1_1_105.txt",105,5,94.1,1290.51,1.75,1341.12,1.78
"2016-12-23_ED_6km_m1_1_105.txt",105,6,94.1,1392.14,1.89,1459.96,1.91
"2017-01-02_ED_2km_m1_1_Diana.txt",106,2,59,712.02,1.2,719.21,1.22
"2017-01-02_ED_3km_m1_1_Diana.txt",106,3,59,778.85,1.34,789.57,1.35
"2017-01-02_ED_4km_m1_1_Diana.txt",106,4,59,826.61,1.45,845.74,1.49
"2017-01-02_ED_5km_m1_1_Diana.txt",106,5,59,898.12,1.68,926.62,1.71
"2017-01-02_ED_6km_m1_1_Diana.txt",106,6,59,979.42,1.84,1016.21,1.9
"2017-01-13_ED_2km_m1_1_Florencio.txt",107,2,81.7,942.02,1.19,946.98,1.2
"2017-01-13_ED_3km_m1_1_Florencio.txt",107,3,81.7,1055.83,1.38,1069.32,1.39
"2017-01-13_ED_4km_m1_1_Florencio.txt",107,4,81.7,1137.94,1.56,1159.61,1.58
"2017-01-13_ED_5km_m1_1_Florencio.txt",107,5,81.7,1194,1.71,1222.29,1.74
"2017-01-13_ED_6km_m1_1_Florencio.txt",107,6,81.7,1249.22,1.87,1299.27,1.9
"2017-12-05_ED_2km_m1_1_108.txt",108,2,60,666.16,1.15,670.88,1.19
"2017-12-05_ED_3km_m1_1_108.txt",108,3,60,699.01,1.22,707.65,1.24
